date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S333_T,S343B_T,S334_H,SWEVER4_stage,TSH_stage,NP62_stage,G620_water_level,NESRS1,NESRS2,S12A_T,S12B_T,S12C_T,S12D_T,S18C,NP205_rain,NP205_stage,NP205_PET,P33_rain,P33_stage,P33_PET
2021-10-30,223.91,240.25,331.33,133.26,338.03,343.69,0.0,0,0.0,623,747,677.04,646.39,0.0,0.0,0.0,0.0,397.3,8.48,8.63,8.41,2.74,2.84,3.59,7.36,8.03,8.06,8.26,8.76,9.55,9.55,255.0,0.01,6.302,2.77,0.01,7.173,2.77
2021-10-31,223.81,222.68,312.54,132.17,315.68,308.05,0.0,0,0.0,617,749,674.9,645.06,0.0,0.0,0.0,0.0,401.82,8.49,8.62,8.4,2.72,2.81,3.6,7.35,8.02,8.06,8.24,8.75,9.53,9.53,229.0,0.01,6.278,3.72,0.0,7.161,3.72
2021-11-01,184.05,222.75,321.71,132.33,326.34,361.96,0.0,0,0.0,613,760,633.53,617.86,0.0,0.0,0.0,0.0,400.66,8.46,8.62,8.38,2.7,2.79,3.6,7.33,8.02,8.06,8.23,8.75,9.52,9.52,241.0,0.0,6.257,3.7,0.0,7.144,3.7
2021-11-02,173.97,222.79,341.4,132.3,347.53,365.89,0.0,0,0.0,611,770,635.56,606.79,0.0,0.0,0.0,0.0,367.89,8.46,8.61,8.37,2.69,2.78,3.61,7.32,8.02,8.06,8.28,8.74,9.52,9.52,206.0,0.0,6.245,1.81,0.02,7.136,1.81
2021-11-03,163.2,222.92,342.21,134.52,288.61,435.29,0.0,0,0.0,495,789,652.8,622.48,0.17,0.0,0.0,0.0,325.97,8.47,8.61,8.37,2.68,2.77,3.61,7.31,8.03,8.07,8.23,8.74,9.32,9.53,203.0,0.0,6.235,2.26,0.0,7.131,2.26
2021-11-04,161.84,222.87,350.69,134.22,276.54,418.98,0.0,0,0.0,472,799,644.39,627.93,0.0,0.0,0.0,0.0,397.16,8.48,8.61,8.38,2.67,2.76,3.62,7.31,8.04,8.07,8.21,8.71,9.29,9.52,197.0,0.0,6.226,2.04,0.0,7.125,2.04
2021-11-05,212.63,253.61,387.46,132.04,357.65,388.87,0.0,0,0.0,504,884,486.23,481.42,0.0,0.0,0.0,0.0,396.73,8.48,8.68,8.4,2.78,2.84,3.68,7.32,8.05,8.09,8.31,8.72,9.32,9.58,262.0,1.45,6.293,0.54,0.89,7.17,0.54
2021-11-06,256.6,294.19,416.57,134.16,400.29,444.07,0.0,0,0.0,540,975,510.91,478.82,0.0,0.0,0.0,0.0,381.88,8.46,8.69,8.41,2.87,2.92,3.74,7.38,8.12,8.15,8.38,8.75,9.41,9.73,311.0,0.01,6.405,3.42,0.0,7.214,3.42
2021-11-07,223.92,260.03,350.97,133.45,407.46,445.26,0.0,0,0.0,541,981,581.67,548.06,0.0,0.0,0.0,0.0,398.62,8.48,8.68,8.41,2.83,2.88,3.73,7.36,8.09,8.12,8.35,8.73,9.4,9.72,287.0,0.0,6.402,3.79,0.0,7.194,3.79
2021-11-08,224.08,238.67,350.36,134.46,375.46,437.75,0.0,0,0.0,541,990,599.05,572.47,0.0,0.0,0.0,0.0,398.29,8.49,8.67,8.4,2.79,2.86,3.73,7.35,8.08,8.11,8.33,8.73,9.4,9.71,274.0,0.0,6.379,3.91,0.0,7.179,3.91
2021-11-09,210.58,223.24,351.54,134.88,354.35,443.17,0.0,0,0.0,541,987,599.8,572.67,0.09,0.0,0.0,0.0,389.7,8.48,8.67,8.39,2.76,2.84,3.72,7.33,8.06,8.09,8.35,8.72,9.39,9.71,234.0,0.0,6.358,3.21,0.0,7.165,3.21
2021-11-10,185.71,223.46,338.83,132.08,344.2,434.51,0.0,0,0.0,543,991,471.86,450.0,0.0,0.0,0.0,0.0,402.99,8.47,8.66,8.37,2.74,2.83,3.72,7.32,8.06,8.09,8.31,8.73,9.39,9.7,212.0,0.0,6.342,3.27,0.0,7.159,3.27
2021-11-11,170.36,223.3,350.82,134.79,295.76,423.25,0.0,0,0.0,581,1070,0.0,0.0,0.0,0.0,0.0,0.0,393.66,8.28,8.66,8.21,2.73,2.82,3.71,7.32,8.05,8.07,8.3,8.73,9.43,9.81,202.0,1.0,6.358,1.93,0.41,7.168,1.93
2021-11-12,186.34,223.28,352.46,135.01,304.66,432.63,0.0,0,0.0,754,1110,0.0,0.0,0.0,0.0,0.0,0.0,397.59,8.2,8.68,8.14,2.72,2.82,3.71,7.35,8.04,8.03,8.32,8.75,9.81,9.85,212.0,0.19,6.445,1.12,0.0,7.181,1.12
2021-11-13,150.81,223.48,265.19,58.3,313.2,433.76,0.0,0,0.0,877,1110,0.0,0.0,0.0,0.0,0.0,0.0,386.79,8.14,8.68,8.09,2.71,2.81,3.71,7.34,8.01,7.99,8.32,8.8,9.83,9.86,185.0,0.0,6.474,2.92,0.0,7.171,2.92
2021-11-14,164.53,223.37,216.7,0.0,353.01,431.29,0.0,0,0.0,880,1110,0.0,0.0,0.0,0.0,0.0,0.0,400.75,8.1,8.67,8.04,2.7,2.79,3.71,7.33,7.98,7.94,8.32,8.81,9.83,9.87,184.0,0.0,6.472,2.52,0.0,7.161,2.52
2021-11-15,155.35,223.43,224.99,6.78,327.26,436.09,0.0,0,0.0,880,1110,0.0,0.0,0.0,0.0,0.0,0.0,402.02,8.05,8.67,7.99,2.68,2.78,3.7,7.33,7.94,7.9,8.31,8.82,9.83,9.87,202.0,0.0,6.452,3.4,0.19,7.146,3.4
2021-11-16,150.56,223.35,272.04,55.17,326.72,420.07,0.0,0,0.0,878,1110,37.73,0.76,0.0,0.0,0.0,0.0,360.47,8.02,8.67,7.96,2.66,2.76,3.7,7.34,7.92,7.86,8.3,8.83,9.83,9.86,166.0,0.0,6.43,3.01,0.0,7.14,3.01
2021-11-17,150.45,223.29,352.4,133.37,315.78,335.05,0.0,0,0.0,879,1110,0.0,0.0,0.0,0.0,0.0,0.0,377.21,8.0,8.67,7.91,2.65,2.75,3.69,7.35,7.89,7.84,8.29,8.84,9.83,9.86,165.0,0.0,6.404,1.87,0.01,7.14,1.87
2021-11-18,189.26,248.18,340.12,130.08,334.83,358.12,0.0,0,0.0,883,1110,52.76,44.11,0.0,0.0,0.0,0.0,274.75,7.97,8.67,7.9,2.73,2.79,3.7,7.36,7.88,7.81,8.3,8.84,9.83,9.86,206.0,0.31,6.394,0.49,0.23,7.149,0.49
2021-11-19,223.56,262.41,343.67,133.57,359.05,442.23,0.0,0,0.0,892,1120,76.52,87.55,0.0,0.0,0.0,0.0,312.53,7.98,8.68,7.92,2.81,2.85,3.71,7.39,7.88,7.81,8.32,8.85,9.85,9.87,260.0,0.01,6.405,2.52,0.04,7.172,2.52
2021-11-20,224.07,245.16,349.86,134.63,351.17,438.73,0.0,0,0.0,894,1130,40.07,56.06,0.0,0.0,0.0,0.0,359.51,7.98,8.68,7.9,2.8,2.84,3.7,7.4,7.87,7.79,8.31,8.85,9.86,9.88,242.0,0.06,6.39,2.13,0.08,7.178,2.13
2021-11-21,224.36,223.97,339.35,133.83,342.98,432.23,0.0,0,0.0,938,1200,10.97,12.69,0.0,0.0,0.0,0.0,359.34,7.99,8.71,7.92,2.8,2.83,3.7,7.41,7.87,7.79,8.36,8.88,9.95,9.97,256.0,0.04,6.381,2.09,0.0,7.185,2.09
2021-11-22,224.25,223.89,351.28,134.66,318.52,407.96,0.09,0,0.0,930,1180,169.96,160.76,0.0,0.0,0.0,0.0,395.16,7.99,8.71,7.93,2.78,2.82,3.7,7.42,7.86,7.78,8.35,8.88,9.94,9.95,231.0,0.0,6.366,2.39,0.09,7.188,2.39
2021-11-23,201.88,223.79,338.31,133.49,320.54,413.35,0.03,0,0.0,687,1090,669.85,630.54,0.0,0.0,0.0,0.0,393.39,8.24,8.7,8.11,2.75,2.81,3.69,7.42,7.85,7.77,8.34,8.87,9.84,9.83,272.0,0.0,6.345,3.68,0.0,7.182,3.68
2021-11-24,162.77,224.0,328.65,132.87,324.2,354.21,0.0,0,0.0,367,789,758.45,718.51,0.0,0.0,0.0,0.0,380.19,8.36,8.69,8.2,2.73,2.79,3.69,7.42,7.84,7.79,8.32,8.82,9.27,9.55,216.0,0.0,6.322,3.44,0.0,7.172,3.44
2021-11-25,165.34,223.81,343.25,134.2,347.65,313.54,0.0,0,0.0,79,670,763.53,722.48,0.0,0.0,0.0,0.0,302.68,8.37,8.69,8.24,2.72,2.78,3.68,7.41,7.84,7.83,8.32,8.73,8.97,9.36,222.0,0.0,6.305,2.36,0.0,7.165,2.36
2021-11-26,150.53,223.8,347.79,133.73,315.5,280.23,0.0,0,0.0,0,701,762.51,722.56,0.0,0.0,0.0,0.0,358.46,8.41,8.69,8.29,2.7,2.77,3.67,7.4,7.86,7.86,8.32,8.66,8.86,9.31,195.0,0.0,6.29,3.51,0.0,7.163,3.51
2021-11-27,150.37,223.63,347.61,132.86,277.39,250.82,0.0,0,0.0,0,714,770.13,733.37,0.0,0.0,0.0,0.0,389.54,8.45,8.68,8.32,2.69,2.75,3.67,7.36,7.87,7.9,8.31,8.61,8.79,9.28,180.0,0.0,6.275,3.51,0.0,7.154,3.51
2021-11-28,150.26,214.45,344.65,132.29,274.94,249.48,0.0,0,0.0,0,721,763.72,727.54,0.0,0.0,0.0,0.0,399.51,8.47,8.68,8.34,2.67,2.74,3.66,7.32,7.89,7.93,8.3,8.57,8.74,9.26,201.0,0.0,6.261,3.5,0.0,7.139,3.5
2021-11-29,150.37,187.12,303.83,121.22,232.79,252.51,0.07,0,0.0,0,730,729.94,697.51,0.0,0.0,0.0,0.0,395.2,8.47,8.68,8.35,2.65,2.73,3.65,7.29,7.89,7.95,8.3,8.53,8.7,9.24,167.0,0.0,6.247,3.33,0.0,7.117,3.33
2021-11-30,150.39,180.28,278.07,115.99,171.53,276.97,0.0,0,0.0,0,731,730.57,697.93,0.0,0.0,0.0,0.0,392.17,8.47,8.67,8.35,2.64,2.71,3.65,7.25,7.89,7.97,8.3,8.51,8.67,9.23,167.0,0.0,6.236,3.51,0.0,7.096,3.51
2021-12-01,150.43,166.18,302.75,132.52,175.92,284.49,0.0,0,0.0,0,732,707.86,673.95,0.0,0.0,0.0,0.0,381.39,8.48,8.67,8.36,2.63,2.7,3.64,7.22,7.9,7.99,8.29,8.49,8.65,9.22,158.0,0.0,6.225,3.42,0.0,7.079,3.42
2021-12-02,150.37,161.75,225.38,90.9,225.53,249.63,0.0,0,0.0,0,736,709.37,639.07,0.0,0.0,0.0,0.0,384.72,8.46,8.67,8.36,2.62,2.69,3.63,7.19,7.9,7.99,8.29,8.48,8.65,9.21,136.0,0.0,6.216,3.29,0.0,7.06,3.29
2021-12-03,134.97,163.99,0.0,0.0,353.46,317.58,0.0,0,0.0,0,733,705.15,652.44,0.0,0.0,0.0,0.0,381.59,8.46,8.67,8.36,2.61,2.68,3.62,7.17,7.91,7.99,8.29,8.46,8.64,9.2,147.0,0.0,6.203,3.55,0.0,7.041,3.55
2021-12-04,150.45,150.54,0.0,0.0,354.49,317.86,0.0,0,0.0,0,728,698.94,669.68,0.0,0.0,0.0,0.0,394.82,8.48,8.66,8.36,2.6,2.67,3.61,7.14,7.91,7.99,8.29,8.45,8.63,9.19,137.0,0.0,6.188,2.19,0.0,7.027,2.19
2021-12-05,150.46,150.51,0.0,0.0,351.82,320.61,0.0,0,0.0,0,727,698.15,665.99,0.0,0.0,0.0,0.0,397.24,8.46,8.66,8.37,2.59,2.66,3.59,7.12,7.91,8.01,8.29,8.45,8.63,9.18,151.0,0.0,6.18,2.99,0.0,7.014,2.99
2021-12-06,150.56,150.55,0.0,0.0,342.97,319.26,0.0,0,0.0,0,725,674.28,646.24,0.0,0.0,0.0,0.0,397.38,8.48,8.66,8.39,2.6,2.66,3.59,7.11,7.92,8.03,8.28,8.44,8.63,9.18,172.0,0.01,6.171,2.07,0.12,7.005,2.07
2021-12-07,150.54,169.1,0.0,0.0,352.78,318.38,0.0,0,0.0,0,727,648.75,622.95,0.0,0.0,0.0,0.0,397.49,8.47,8.66,8.38,2.61,2.65,3.59,7.09,7.93,8.06,8.28,8.44,8.62,9.18,172.0,0.0,6.165,3.36,0.0,6.996,3.36
2021-12-08,150.59,150.52,0.0,0.0,354.65,317.9,0.0,0,0.0,0,719,702.05,662.74,0.0,0.0,0.0,0.0,392.88,8.46,8.65,8.39,2.6,2.64,3.58,7.07,7.93,8.06,8.28,8.43,8.62,9.16,212.0,0.0,6.15,3.07,0.0,6.983,3.07
2021-12-09,150.49,161.55,0.0,0.0,354.02,317.55,0.0,0,0.0,0,717,729.07,686.71,0.0,0.0,0.0,0.0,400.26,8.48,8.65,8.41,2.59,2.63,3.58,7.05,7.93,8.06,8.28,8.42,8.59,9.15,195.0,0.01,6.133,3.01,0.0,6.975,3.01
2021-12-10,150.49,150.38,0.0,0.0,350.9,328.51,0.0,0,0.0,0,717,727.12,680.69,0.0,0.0,0.0,0.0,393.12,8.47,8.65,8.4,2.58,2.62,3.56,7.04,7.93,8.06,8.28,8.42,8.56,9.13,153.0,0.0,6.117,2.92,0.0,6.964,2.92
2021-12-11,150.41,150.31,0.0,0.0,352.94,317.62,0.0,0,0.0,0,712,721.21,676.52,0.0,0.0,0.0,0.0,397.34,8.48,8.64,8.4,2.57,2.61,3.55,7.03,7.94,8.06,8.27,8.42,8.55,9.12,176.0,0.0,6.1,3.12,0.0,6.958,3.12
2021-12-12,150.4,150.24,0.0,0.0,353.05,316.92,0.0,0,0.0,0,710,719.39,674.69,0.0,0.0,0.0,0.0,393.18,8.47,8.64,8.4,2.56,2.6,3.53,7.01,7.94,8.06,8.27,8.41,8.54,9.11,106.0,0.0,6.086,3.05,0.0,6.946,3.05
2021-12-13,138.54,150.24,0.0,0.0,354.83,317.1,0.0,0,0.0,0,708,716.61,672.3,0.0,0.0,0.0,0.0,376.38,8.48,8.63,8.39,2.55,2.58,3.52,7.0,7.94,8.06,8.26,8.41,8.53,9.11,72.9,0.01,6.066,3.05,0.0,6.938,3.05
2021-12-14,150.5,150.17,0.0,0.0,351.8,315.21,0.0,0,0.0,0,704,717.28,669.61,0.0,0.0,0.0,0.0,391.06,8.46,8.63,8.39,2.54,2.57,3.5,6.99,7.94,8.06,8.26,8.4,8.53,9.1,82.1,0.0,6.041,3.2,0.05,6.928,3.2
2021-12-15,150.55,150.16,0.0,0.0,352.44,304.38,0.0,0,0.0,0,700,706.5,662.43,0.0,0.0,0.0,0.0,392.41,8.46,8.63,8.39,2.55,2.57,3.48,6.98,7.96,8.07,8.29,8.4,8.52,9.1,83.4,0.22,6.062,2.77,0.2,6.942,2.77
2021-12-16,150.61,145.81,0.0,0.0,354.59,317.27,0.0,0,0.0,0,696,680.6,643.79,0.0,0.0,0.0,0.0,398.14,8.46,8.62,8.38,2.54,2.57,3.46,6.98,7.96,8.07,8.26,8.4,8.52,9.09,104.0,0.0,6.062,2.56,0.01,6.934,2.56
2021-12-17,133.59,150.25,0.0,0.0,352.69,318.08,0.0,0,0.0,0,690,702.01,659.57,0.0,0.0,0.0,0.0,392.83,8.46,8.62,8.39,2.53,2.56,3.45,6.97,7.95,8.07,8.24,8.4,8.52,9.08,105.0,0.0,6.051,2.64,0.0,6.923,2.64
2021-12-18,135.43,150.17,0.0,0.0,354.48,315.14,0.0,0,0.0,0,684,694.68,649.91,0.0,0.0,0.0,0.0,399.0,8.45,8.62,8.4,2.52,2.55,3.44,6.96,7.95,8.07,8.24,8.39,8.51,9.07,143.0,0.0,6.041,2.37,0.01,6.92,2.37
2021-12-19,150.82,150.16,0.0,0.0,352.26,317.45,0.0,0,0.0,0,676,729.25,680.71,0.0,0.0,0.0,0.0,393.93,8.46,8.61,8.42,2.54,2.58,3.44,6.95,7.95,8.07,8.23,8.39,8.51,9.07,205.0,0.0,6.027,2.82,0.06,6.92,2.82
2021-12-20,150.92,150.19,0.0,0.0,351.78,332.07,0.0,0,0.0,0,678,743.89,684.34,0.0,0.0,0.0,0.0,399.06,8.46,8.61,8.42,2.55,2.58,3.43,6.95,7.95,8.07,8.22,8.39,8.5,9.06,138.0,0.0,6.012,2.36,0.0,6.919,2.36
2021-12-21,150.96,150.19,5.55,0.82,393.53,423.45,0.0,0,0.0,0,671,714.17,671.56,0.0,0.0,0.0,0.0,392.49,8.48,8.6,8.43,2.56,2.57,3.42,6.95,7.96,8.09,8.23,8.38,8.51,9.06,146.0,0.16,6.019,0.95,0.3,6.928,0.95
2021-12-22,151.05,150.2,0.0,0.0,352.32,438.09,0.0,0,0.0,0,676,610.06,615.77,0.0,0.0,0.0,0.0,398.1,8.47,8.6,8.4,2.55,2.57,3.41,6.94,7.96,8.09,8.22,8.38,8.5,9.06,128.0,0.0,6.03,2.54,0.0,6.928,2.54
2021-12-23,151.09,150.2,0.0,0.0,354.25,560.61,0.0,0,0.0,0,674,607.12,605.32,0.0,0.0,0.0,0.0,397.64,8.46,8.6,8.37,2.54,2.56,3.4,6.93,7.95,8.07,8.21,8.38,8.5,9.06,106.0,0.01,6.008,3.42,0.0,6.915,3.42
2021-12-24,151.11,150.17,0.0,0.0,324.22,541.36,0.0,0,0.0,0,667,655.22,599.93,0.0,0.0,0.0,0.0,392.29,8.46,8.59,8.36,2.52,2.55,3.4,6.92,7.94,8.06,8.2,8.38,8.49,9.05,96.7,0.0,5.986,3.33,0.0,6.903,3.33
2021-12-25,151.09,150.11,0.0,0.0,350.84,484.55,0.0,0,0.0,0,658,678.07,611.38,0.0,0.0,0.0,0.0,397.42,8.46,8.59,8.36,2.51,2.54,3.39,6.92,7.93,8.05,8.19,8.38,8.49,9.04,118.0,0.0,5.966,2.75,0.0,6.898,2.75
2021-12-26,151.05,150.02,0.0,0.0,352.12,443.0,0.0,0,0.0,0,651,698.83,640.95,0.0,0.0,0.0,0.0,388.21,8.48,8.58,8.38,2.5,2.54,3.38,6.91,7.93,8.05,8.19,8.38,8.49,9.03,120.0,0.0,5.947,3.12,0.0,6.893,3.12
2021-12-27,151.01,149.93,0.0,0.0,354.58,489.82,0.0,0,0.0,0,645,692.05,636.73,0.0,0.0,0.0,0.0,394.54,8.48,8.58,8.39,2.49,2.53,3.36,6.91,7.92,8.05,8.18,8.38,8.48,9.02,80.6,0.0,5.927,3.33,0.0,6.885,3.33
2021-12-28,135.89,149.91,0.0,0.0,354.67,443.76,0.0,0,0.0,0,640,688.68,633.75,0.0,0.0,0.0,0.0,291.7,8.48,8.57,8.37,2.48,2.52,3.35,6.9,7.92,8.05,8.17,8.37,8.48,9.01,131.0,0.0,5.905,2.43,0.0,6.883,2.43
2021-12-29,150.99,149.84,0.0,0.0,354.51,442.5,0.0,0,0.0,0,634,684.6,631.39,0.0,0.0,0.0,0.0,328.1,8.47,8.57,8.36,2.48,2.52,3.34,6.9,7.92,8.04,8.16,8.37,8.48,9.0,108.0,0.0,5.876,3.21,0.0,6.879,3.21
2021-12-30,131.87,149.83,0.0,0.0,355.05,441.38,0.0,0,0.0,0,628,697.82,635.87,0.0,0.0,0.0,0.0,265.0,8.46,8.56,8.35,2.47,2.51,3.33,6.9,7.9,8.04,8.16,8.37,8.47,8.99,107.0,0.0,5.847,3.05,0.0,6.874,3.05
2021-12-31,142.41,149.79,0.0,0.0,355.07,442.22,0.0,0,0.0,0,621,707.03,637.24,0.0,0.0,0.0,0.0,349.78,8.47,8.56,8.36,2.46,2.51,3.32,6.89,7.9,8.03,8.15,8.37,8.47,8.98,106.0,0.01,5.825,3.21,0.0,6.868,3.21
2022-01-01,128.22,149.8,0.0,0.0,450.75,332.07,0.0,0,0.0,0,610,698.57,629.53,0.0,0.0,0.0,0.0,363.71,8.47,8.55,8.36,2.46,2.5,3.3,6.89,7.89,8.03,8.14,8.36,8.46,8.97,95.2,0.01,5.795,3.14,0.0,6.864,3.14
2022-01-02,113.34,149.85,0.0,0.0,491.85,318.06,0.0,0,0.0,0,599,693.33,630.33,0.0,0.0,0.0,0.0,336.74,8.46,8.55,8.35,2.45,2.49,3.29,6.88,7.89,8.03,8.13,8.36,8.46,8.96,75.3,0.0,5.768,2.88,0.0,6.86,2.88
2022-01-03,117.56,149.72,0.0,0.0,489.46,301.31,0.0,0,0.0,0,590,708.25,675.06,0.0,0.0,0.0,0.0,311.91,8.47,8.54,8.35,2.44,2.49,3.28,6.88,7.88,8.03,8.12,8.35,8.45,8.94,52.4,0.04,5.749,1.98,0.0,6.855,1.98
2022-01-04,124.89,149.69,0.0,0.0,493.32,317.7,0.0,0,0.0,0,585,716.61,683.43,0.0,0.0,0.0,0.0,264.75,8.47,8.54,8.34,2.43,2.48,3.27,6.87,7.88,8.02,8.11,8.35,8.44,8.93,40.0,0.0,5.732,2.37,0.0,6.845,2.37
2022-01-05,105.05,149.84,0.0,0.0,461.97,293.23,0.0,0,0.0,0,577,713.96,682.72,0.0,0.0,0.0,0.0,282.3,8.46,8.54,8.35,2.43,2.48,3.26,6.86,7.87,8.02,8.1,8.35,8.44,8.93,79.3,0.0,5.702,3.1,0.0,6.841,3.1
2022-01-06,113.03,149.71,0.0,0.0,362.42,279.87,0.0,0,0.0,0,423,703.49,664.7,0.0,0.0,0.0,0.0,390.45,8.47,8.53,8.35,2.42,2.47,3.25,6.86,7.87,8.01,8.08,8.34,8.43,8.74,54.1,0.0,5.674,3.16,0.0,6.838,3.16
2022-01-07,123.72,149.64,0.0,0.0,354.54,315.96,0.0,0,0.0,0,371,712.68,662.44,0.0,0.0,0.0,0.0,391.73,8.47,8.52,8.36,2.42,2.47,3.25,6.85,7.86,8.01,8.08,8.33,8.39,8.69,85.3,0.0,5.644,2.21,0.0,6.835,2.21
2022-01-08,141.26,149.84,0.0,0.0,357.39,317.92,0.0,0,0.0,0,377,650.53,622.82,0.0,0.0,0.0,0.0,396.88,8.48,8.52,8.34,2.52,2.53,3.25,6.85,7.86,8.02,8.1,8.32,8.37,8.67,142.0,0.23,5.633,2.77,0.05,6.833,2.77
2022-01-09,151.04,149.89,0.0,0.0,472.31,317.63,0.0,0,0.0,0,380,579.42,561.79,0.0,0.0,0.0,0.0,395.79,8.48,8.53,8.36,2.56,2.56,3.25,6.87,7.92,8.09,8.11,8.33,8.38,8.68,164.0,0.07,5.762,1.83,0.33,6.846,1.83
2022-01-10,151.04,149.9,0.0,0.0,488.86,315.25,0.0,0,0.0,0,378,661.12,631.64,0.0,0.0,0.0,0.0,393.03,8.49,8.52,8.39,2.56,2.58,3.25,6.87,7.92,8.07,8.1,8.32,8.37,8.67,165.0,0.01,5.757,2.82,0.0,6.845,2.82
2022-01-11,150.98,149.86,0.0,0.0,493.06,316.73,0.0,0,0.0,0,380,612.31,580.91,0.0,0.0,0.0,0.0,396.94,8.48,8.52,8.38,2.55,2.62,3.24,6.86,7.96,8.08,8.08,8.33,8.38,8.69,136.0,0.0,5.725,2.52,0.0,6.856,2.52
2022-01-12,150.87,149.81,5.43,2.63,487.13,316.15,0.0,0,0.0,0,377,615.17,595.56,0.0,0.0,0.0,0.0,387.6,8.47,8.52,8.36,2.53,2.6,3.24,6.86,7.94,8.07,8.06,8.32,8.37,8.67,98.8,0.0,5.682,2.86,0.0,6.857,2.86
2022-01-13,150.78,149.74,0.0,0.0,472.58,318.62,0.0,0,0.0,0,371,680.0,633.76,0.0,0.0,0.0,0.0,389.62,8.47,8.51,8.38,2.52,2.59,3.22,6.86,7.93,8.06,8.05,8.31,8.36,8.66,108.0,0.02,5.645,2.73,0.0,6.855,2.73
2022-01-14,150.64,149.68,0.0,0.0,486.04,319.73,0.0,0,0.0,0,367,687.4,653.31,0.0,0.0,0.0,0.0,374.96,8.49,8.5,8.38,2.51,2.58,3.2,6.85,7.91,8.05,8.04,8.3,8.35,8.64,106.0,0.0,5.607,3.25,0.0,6.849,3.25
2022-01-15,135.07,149.75,0.0,0.0,415.48,319.22,0.0,0,0.0,0,363,678.12,646.18,0.0,0.0,0.0,0.0,391.91,8.48,8.5,8.37,2.5,2.58,3.19,6.85,7.9,8.05,8.02,8.29,8.34,8.63,114.0,0.0,5.565,3.53,0.0,6.845,3.53
2022-01-16,131.06,149.9,0.0,0.0,419.22,318.6,0.0,0,0.0,0,356,664.13,632.96,0.0,0.0,0.0,0.0,396.85,8.48,8.49,8.39,2.52,2.59,3.19,6.85,7.9,8.04,8.01,8.29,8.33,8.62,126.0,0.32,5.603,0.67,0.38,6.853,0.67
2022-01-17,150.87,149.94,0.0,0.0,410.03,317.14,0.0,0,0.0,0,360,652.14,632.44,0.0,0.0,0.0,0.0,389.32,8.48,8.51,8.4,2.55,2.6,3.19,6.87,7.92,8.07,8.06,8.28,8.34,8.62,104.0,0.0,5.691,3.38,0.0,6.866,3.38
2022-01-18,150.74,149.85,0.0,0.0,407.81,319.63,0.0,0,0.0,0,358,668.57,638.73,0.0,0.0,0.0,0.0,279.86,8.47,8.5,8.37,2.53,2.59,3.19,6.86,7.91,8.06,8.04,8.29,8.33,8.61,65.0,0.0,5.652,3.85,0.0,6.858,3.85
2022-01-19,150.63,149.76,0.0,0.0,493.18,319.12,0.0,0,0.0,0,357,614.76,587.87,0.0,0.0,0.0,0.0,391.25,8.47,8.5,8.35,2.51,2.59,3.18,6.85,7.9,8.04,8.03,8.28,8.32,8.6,105.0,0.0,5.604,2.75,0.0,6.848,2.75
2022-01-20,150.54,149.68,0.0,0.0,488.95,329.95,21.27,0,0.0,0,364,548.44,525.59,0.0,0.0,0.0,0.0,391.52,8.41,8.49,8.34,2.5,2.58,3.18,6.84,7.89,8.04,8.02,8.29,8.32,8.6,120.0,2.9,5.839,1.64,0.07,6.847,1.64
2022-01-21,163.02,204.58,0.0,0.0,493.95,386.79499999999996,228.68,0,0.0,0,381,573.03,479.23,0.0,0.0,0.0,0.0,406.72,8.47,8.54,8.41,2.56,2.63,3.28,6.89,7.93,8.12,8.25,8.36,8.42,8.71,213.0,0.07,6.355,2.84,0.56,6.891,2.84
2022-01-22,150.74,222.79,1.42,0.7,494.15,443.64,142.74,0,0.0,0,383,573.68,542.1,0.0,0.0,0.0,0.0,347.14,8.45,8.53,8.38,2.57,2.64,3.29,6.9,7.93,8.11,8.2,8.33,8.38,8.68,169.0,0.02,6.35,1.51,0.0,6.886,1.51
2022-01-23,150.64,222.72,12.44,12.44,490.31,444.3,143.31,0,0.0,0,381,573.13,544.96,0.0,0.0,0.0,0.0,393.64,8.44,8.53,8.36,2.56,2.64,3.29,6.9,7.93,8.09,8.16,8.31,8.37,8.66,200.0,0.0,6.32,1.53,0.0,6.882,1.53
2022-01-24,150.54,222.62,27.91,22.3,487.54,423.78,142.55,0,0.0,0,378,570.08,543.99,0.0,0.0,0.0,0.0,392.46,8.42,8.52,8.34,2.55,2.63,3.28,6.9,7.92,8.07,8.13,8.3,8.35,8.65,168.0,0.0,6.289,3.96,0.0,6.875,3.96
2022-01-25,150.53,201.01,0.0,0.0,490.1,434.44,142.83,0,0.0,0,374,564.81,541.2,0.0,0.0,0.0,0.0,392.48,8.42,8.52,8.33,2.54,2.63,3.28,6.9,7.91,8.06,8.1,8.3,8.34,8.64,163.0,0.0,6.264,3.14,0.0,6.867,3.14
2022-01-26,150.6,187.16,0.0,0.0,475.6,415.05,141.19,0,0.0,0,370,563.87,540.2,0.0,0.0,0.0,0.0,354.4,8.4,8.51,8.33,2.53,2.63,3.28,6.89,7.91,8.05,8.09,8.3,8.33,8.63,161.0,0.03,6.251,1.87,0.12,6.867,1.87
2022-01-27,150.51,190.67,79.83,79.83,488.12,415.31,140.62,0,0.0,0,369,564.98,540.13,0.0,0.0,0.0,0.0,329.44,8.39,8.51,8.32,2.54,2.64,3.27,6.9,7.91,8.04,8.08,8.29,8.33,8.63,154.0,0.21,6.249,2.71,0.0,6.88,2.71
